ruleset_name;ruleset_description;ruleset_scope;ruleset_enabled;rule_description;rule_enabled;unscoped_consumers;consumer_all_workloads;consumer_labels;consumer_label_groups;consumer_iplists;consumer_user_groups;consumer_workloads;consumer_virtual_services;consumer_use_workload_subnets;provider_all_workloads;provider_labels;provider_label_groups;provider_iplists;provider_workloads;provider_virtual_services;provider_virtual_servers;provider_use_workload_subnets;services;consumer_resolve_labels_as;provider_resolve_labels_as;machine_auth_enabled;secure_connect_enabled;stateless_enabled;network_type;ruleset_href;rule_href;update_type;Column1
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=API Account
OS : WINDOWS, LINUX, AIX

service unity = 749235469";TRUE;FALSE;FALSE;"OS:WINDOWS;OS:LINUX;OS:AIX";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_AUTH_API.ACCOUNT-PRD-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/101635;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=GWIM
App Name : FRA-GWIM
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_GWM;env:PRD";;;;;;FALSE;"445 TCP;139 TCP;443 TCP;80 TCP;135 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/101259;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=CITRIX
App Name : MASTER. CITRIX
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSU_AUTH_MASTER.CITRIX;env:PRD";;;;;;FALSE;"445 TCP;139 TCP;443 TCP;80 TCP;135 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/101257;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=MASTER.PAR
App Name : MASTER. SERVER
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSU_AUTH_MASTER.PAR;env:PRD";;;;;;FALSE;"445 TCP;139 TCP;443 TCP;80 TCP;135 TCP;9800 TCP;1433 TCP;1434 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/101255;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=AD
App Name : AD Authentication
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_AUTH_AD_GCR-ALL-IPL;;;;FALSE;"3269 TCP;3268 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/90678;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=AD
App Name : AD ASIA (manually created)
OS :  WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSU_AUT_ADS.ECOSYSTEM_ASIA_PRD;env:PRD";;;;;;FALSE;"139 UDP;389 UDP;53 TCP;88 TCP;389 TCP;445 TCP;464 TCP;123 UDP;135 TCP;9389 TCP;3269 TCP;139 TCP;3268 TCP;50500 TCP;54500-55500 TCP;5722 TCP;636 TCP;53 UDP;88 UDP;123 TCP;137 UDP;138 UDP;50002-50102 TCP;50000 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89526;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=AD
App Name : AD/DNS (manual iplist)
OS :  WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;"CS_EUS_DNS_RCR-ALL-IPL;CS_SYS_DNS_GCR-ALL-IPL";;;;FALSE;"53 UDP;88 UDP;123 TCP;137 UDP;138 UDP;139 UDP;389 UDP;53 TCP;88 TCP;389 TCP;445 TCP;464 TCP;123 UDP;135 TCP;9389 TCP;3269 TCP;139 TCP;3268 TCP;50500 TCP;54500-55500 TCP;5722 TCP;636 TCP;50002-50102 TCP;50000 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89524;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=AD
App Name : AD (manual iplist)
OS :  WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;"CS_AUTH_AD.FR_GCR-PROD-IPL;CS_AUTH_AD.FR_RCR-PROD-IPL;CS_AUTH_AD_GCR-ALL-IPL;CSD_DC400X_USA-PRD-IPL;CSD_ADS_DWS.A7833.AZI-PRD-IPL";;;;FALSE;"53 UDP;88 UDP;123 TCP;137 UDP;138 UDP;139 UDP;389 UDP;53 TCP;88 TCP;389 TCP;445 TCP;464 TCP;123 UDP;135 TCP;9389 TCP;3269 TCP;139 TCP;3268 TCP;50500 TCP;54500-55500 TCP;5722 TCP;636 TCP;50002-50102 TCP;50000 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89522;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=AD
App Name : FRA-AGENCES-ADS,  FRA-ECOSYSTEM-ADS, FRA-EXT-ADS, WW-DSDI-ADS, WW-HERMES-ADS, WW-HFN-ADS, WW-HSDI-ADS, WW-MSD-ADS, WW-PSDI-ADS
OS :  WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_DWS_A7831-AZG;app:APA_IAS_A7340-ADS;app:APA_None_A7340-ADS;app:APA_DWS_A7340-ADS;app:APA_DWS_A7843-AZS;app:APA_DWS_A7836-AZL;app:APA_IAS_A7836-AZL;app:APA_DWS_A7830-AZE;app:APA_DWS_A7838-AZN;app:APA_DWS_A7835-AZK;app:APA_DWS_A7829-AZC;app:APA_DWS_A7833-AZI;app:APA_DWS_A7314;app:APA_DWS_A7837-AZM;app:APA_DWS_a7830;app:APA_DWS_A7314-EID;app:APA_IAS_A7829-AZC;app:APA_DWS_A7833;app:APA_DWS_A7829;app:APA_IAS_AK022-IMY";;;;;;FALSE;"53 UDP;88 UDP;123 TCP;137 UDP;138 UDP;139 UDP;389 UDP;53 TCP;88 TCP;389 TCP;445 TCP;464 TCP;123 UDP;135 TCP;9389 TCP;3269 TCP;139 TCP;3268 TCP;50500 TCP;54500-55500 TCP;5722 TCP;636 TCP;50002-50102 TCP;50000 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89518;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=NTP
App Name : NTP Services FQDN defined (not in CMDB)
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_SYS_NTP_ALL-ALL-IPL;;;;FALSE;123 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88704;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=NTP
App Name : NTP
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_NTP;env:PRD";;;;;;FALSE;123 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88698;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=DNS
App Name : DNS
OS : AIX";TRUE;FALSE;FALSE;OS:AIX;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_DNS;env:PRD";;;;;;FALSE;53 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89404;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=DNS
App Name : DNS (Manually defined not in CMDB)
OS : Linux WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSU_NET_DNS.EMEA;env:PRD";;;;;;FALSE;"53 UDP;53 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88700;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=DNS
App Name : DNS (Manually defined not in CMDB)
OS : AIX";TRUE;FALSE;FALSE;OS:AIX;"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSU_NET_DNS.EMEA;env:PRD";;;;;;FALSE;53 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89402;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=DNS
App Name : DNS
OS : Linux  WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_DNS;env:PRD";;;;;;FALSE;"53 UDP;53 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88696;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=DNS
App Name : NTP / DNS
OS : Linux AIX";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_SYS_DNS_GCR-ALL-IPL;;;;FALSE;53 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/90579;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=SG Connect
App Name : Authentication through SGConnect VIP
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_SEC_SGCONNECT.VIP-PROD-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88702;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=Access Control
App Name : ACS-DMS
OS : Linux AIX";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX";"REGION.EUR-LGL;APPGROUP_VITAL-LGA";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"role:DIRECTOR;app:CSM_RBD_PAS.MDW.MTS.MOM.MFT_ALL;env:PRD";;;;;;FALSE;"88 TCP;88 UDP;389 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/88688;;KEEP
BOUQUETS_EUR.INFRA.VITAL-OUT-v2.3-RS;"Global Rules for OUTBOUND flows in destination of VITAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.VITAL-LGA + ANY) or APPGROUP_EUR.INFRA.VITAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=Access Control
App Name : ACS-DMS
OS :  AIX";TRUE;FALSE;FALSE;"OS:AIX;OS:LINUX";"APPGROUP_VITAL-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSM_RBD_SEC.ACS.IRU_ALL;env:PRD;role:DIRECTOR;role:LOAD_BALANCER";;;;;;FALSE;"636 TCP;88 UDP;88 TCP;389 TCP;1636 TCP;1389 TCP;443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9338;/orgs/1/sec_policy/draft/rule_sets/9338/sec_rules/89332;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Middleware
Service=Websphere
App Name : Websphere
OS : Linux

Disabling this rule as its a duplicate rule. Please refer to rule inside BOUQUETS_EUR.INFRA.ESSENTIAL-OUT.";FALSE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS;OS:AIX";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:SSM_GTS_CG.FRA.WEBSPHERE;role:CORE;role:WMQ";;;;;;FALSE;"11417 TCP;11415 TCP;11423 TCP;11419 TCP;11414 TCP;1415-1418 TCP;1420 TCP;1423 TCP;1426 TCP;1427 TCP;1430 TCP;11428 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/103723;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Security
Service=CyberArk

App Name : CYBERARK BUSU
OS : WINDOWS, LINUX, AIX

Service unity = 734775855";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"REGION.EUR-LGL;APPGROUP_L1.BUSINESS-LGA";;;;;FALSE;FALSE;;;CS_SEC_CYBERARK_ALL-PROD-VAULT.BUSU-IPL;;;;FALSE;1858 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/98889;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Middleware
Service=Websphere

App Name : Websphere DEV
OS : Linux ";TRUE;FALSE;FALSE;"OS:LINUX;env:PRD";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_A7650-WBS;env:NONPRD";;;;;;FALSE;"11417 TCP;11415 TCP;11423 TCP;11419 TCP;11414 TCP;1415-1418 TCP;1420 TCP;1423 TCP;1426 TCP;1427 TCP;1430 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/92161;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Monitoring
Service=Nastel

App Name : Nastel Autopliot

OS : Linux, AIX";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_MNA_A7139";;;;;;FALSE;10051 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/91200;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Batch
Service=Autosys

App Name : AUTOSYS (AUTOSYS AGENT services)
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_ATS_71330;env:PRD";;;;;;FALSE;"7163 TCP;7500 TCP;7507 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90891;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Middleware
Service=Websphere
App Name : FRA-WebSphere MQ
OS : Linux";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_WMQ;env:PRD";;;;;;FALSE;"1415 TCP;1416 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90883;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Middleware
Service=Websphere
App Name : Websphere
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_IAS_A7650-WBS";;;;;;FALSE;"11417 TCP;11415 TCP;11423 TCP;11419 TCP;11414 TCP;1415-1418 TCP;1420 TCP;1423 TCP;1426 TCP;1427 TCP;1430 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90877;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Database
Service=Oracle Database Administration
App Name : ORACLE Administration Tools managed worldwide

OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_IAS_ADB";;;;;;FALSE;"8081 TCP;1522 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90875;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Inventory	
Service=Core Services Database	 DREAPI
App Name : GDAT API
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_dreapi.fr.world.socgen-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90777;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Inventory
Service=GDAT
App Name : GDAT API
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.OCP;role:DB.PCP;role:DB.ORA.GEN1;role:DB.POSTGRE.GEN1;role:DB.ORACLE.RAC;role:DB.MANAGED.OCP;role:DB.ORA.EXADATA.CC;role:DB.MSSQL";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_DBA_GDAT.API-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/90582;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Database
Service=Oracle Database Administration
App Name : ORACLE Administration Tools managed worldwide
OS : Linux AIX WINDOWS
Service Unity=752890932";FALSE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_DBA_ORACLE_GCR-ALL-IPL;;;;FALSE;4903 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/89887;;KEEP
BOUQUETS_EUR.INFRA.USEFUL-OUT-v.4.5-RS;;;TRUE;"CAT=Inventory
Service=Sparx
App Name : SPARX
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.BUSINESS-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_SPX_14636;env:PRD";;;;;;FALSE;"ICMP (ICMP;IPv6-ICMP);111 TCP;111 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9349;/orgs/1/sec_policy/draft/rule_sets/9349/sec_rules/89854;;KEEP
